param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id
log_lik[2774],1.25002,0.00027931,0.0175285,0.0179756,1.22128,1.25017,1.27852,4104.2,2013.22,0.979148,1.00112,kr
log_lik[2775],1.68223,0.00021821,0.0122612,0.0124507,1.66189,1.68246,1.70236,3172.64,2564.83,0.756905,1.00071,kr
log_lik[2776],1.23594,0.00021128,0.0146839,0.0144697,1.21124,1.23605,1.25995,4894.89,2369.21,1.16779,1.00172,kr
log_lik[2777],0.286247,0.000992203,0.0576954,0.0575626,0.187177,0.287453,0.380313,3392.83,2514.53,0.809435,1.00209,kr
log_lik[2778],1.43583,0.000176499,0.0101037,0.00998249,1.4192,1.43577,1.45245,3286.04,2667.32,0.783959,1.00238,kr
log_lik[2779],1.2933,0.000233673,0.0164038,0.0164417,1.26561,1.29377,1.31984,4954.14,2388.03,1.18192,1.00336,kr
log_lik[2780],0.969515,0.000223844,0.0117107,0.0118082,0.950185,0.969632,0.988578,2704.88,2479.3,0.645311,1.00287,kr
log_lik[2781],1.26242,0.000252135,0.0112409,0.0114022,1.24398,1.2624,1.28073,1974.19,2555.47,0.470988,1.00368,kr
log_lik[2782],1.04652,0.000210588,0.0133706,0.0135288,1.02372,1.04685,1.0681,4079.1,2674.17,0.97316,1.00131,kr
log_lik[2783],1.85455,0.000179721,0.0104829,0.0104652,1.83732,1.85462,1.87174,3448.63,2771.75,0.822747,1.00149,kr
log_lik[2784],1.53026,0.000188832,0.01167,0.0115259,1.51105,1.53028,1.54935,3834.77,2481.13,0.914871,1.00153,kr
log_lik[2785],0.897331,0.000353313,0.0245791,0.0249833,0.855419,0.897514,0.936349,4933.91,2756.57,1.17709,1.00119,kr
log_lik[2786],1.36937,0.000182895,0.00974271,0.0098326,1.35345,1.36938,1.38559,2852.9,2555.59,0.680624,1.00255,kr
log_lik[2787],1.13835,0.000237004,0.0105113,0.0106366,1.12125,1.13822,1.15554,1979.22,2463.78,0.472187,1.00403,kr
log_lik[2788],1.03511,0.000209971,0.0135667,0.0137778,1.01197,1.03533,1.05706,4116.34,2632.46,0.982044,1.00126,kr
log_lik[2789],0.584165,0.000340011,0.0227793,0.0229415,0.545078,0.584469,0.620418,4671.43,3054.0,1.11447,1.00012,kr
log_lik[2790],1.38558,0.000318948,0.016528,0.0161391,1.35831,1.38552,1.41304,2711.53,2264.08,0.646895,1.00077,kr
log_lik[2791],1.07525,0.000235217,0.0147591,0.0150174,1.05073,1.07528,1.09903,4000.37,2815.11,0.954378,1.00162,kr
log_lik[2792],0.61421,0.00033023,0.0130668,0.0130228,0.592977,0.614009,0.635782,1603.59,2506.54,0.382573,1.0038,kr
log_lik[2793],0.094193,0.00064992,0.0439297,0.0442276,0.0223708,0.0942217,0.165106,4663.82,2405.68,1.11266,1.00045,kr
log_lik[2794],1.68274,0.000187826,0.0101419,0.00994825,1.66606,1.68284,1.6993,2950.44,2537.4,0.703893,1.00184,kr
log_lik[2795],1.31032,0.000256878,0.0117141,0.011714,1.29101,1.31042,1.32936,2078.81,2596.46,0.495946,1.00334,kr
log_lik[2796],0.320918,0.00048499,0.0297317,0.0303917,0.27207,0.321578,0.369059,3831.06,2721.43,0.913985,1.00112,kr
log_lik[2797],0.685498,0.000259791,0.0127053,0.0126026,0.665359,0.685258,0.706571,2406.35,2623.08,0.574088,1.00249,kr
log_lik[2798],1.32606,0.000225625,0.0152012,0.0151012,1.30057,1.32616,1.35057,4476.18,2552.66,1.06789,1.00195,kr
log_lik[2799],1.70657,0.000223155,0.0127777,0.0130467,1.68549,1.70675,1.72758,3300.16,2706.03,0.787327,1.00114,kr
log_lik[2800],1.09581,0.000274976,0.0120455,0.0120748,1.07614,1.0957,1.11564,1935.91,2476.32,0.461855,1.00302,kr
log_lik[2801],1.22075,0.000253837,0.0173515,0.0172054,1.19159,1.22105,1.24818,4774.81,2601.99,1.13914,1.00105,kr
log_lik[2802],-0.162735,0.000527156,0.0244866,0.0249136,-0.203746,-0.162428,-0.121787,2165.91,2697.54,0.516727,1.00183,kr
log_lik[2803],0.967098,0.000223777,0.0107371,0.0108372,0.949962,0.966943,0.985133,2315.24,2073.92,0.552352,1.00298,kr
log_lik[2804],1.11397,0.000284127,0.0196584,0.0196775,1.08066,1.11433,1.14501,4888.68,2633.64,1.1663,1.00089,kr
log_lik[2805],1.69296,0.000188623,0.0102286,0.010072,1.67608,1.69302,1.7094,2956.6,2590.53,0.705362,1.00177,kr
log_lik[2806],1.17891,0.000285326,0.0129443,0.0128096,1.15773,1.17895,1.20035,2077.78,2302.81,0.495702,1.00243,kr
log_lik[2807],1.48005,0.000595799,0.0368717,0.0369377,1.41804,1.48083,1.53838,3833.92,2804.8,0.914669,1.00167,kr
log_lik[2808],1.57415,0.00019997,0.0105822,0.0105835,1.55673,1.57432,1.59172,2809.35,2714.13,0.670233,1.00163,kr
log_lik[2809],1.44206,0.000328904,0.0179893,0.0180413,1.41278,1.44228,1.47192,3006.5,2259.17,0.717269,1.00034,kr
log_lik[2810],1.26609,0.000241893,0.0164075,0.0164211,1.23845,1.2662,1.29218,4706.53,2568.1,1.12285,1.00137,kr
log_lik[2811],1.40889,0.000270965,0.0130188,0.0132343,1.3872,1.40906,1.42957,2318.43,2505.53,0.553112,1.00244,kr
log_lik[2812],1.3087,0.000286421,0.0193387,0.0196436,1.27724,1.30896,1.34052,4785.5,1974.96,1.14169,1.00108,kr
log_lik[2813],1.31112,0.000229542,0.0154966,0.0153582,1.28531,1.31115,1.3361,4511.17,2665.74,1.07624,1.00197,kr
log_lik[2814],1.65822,0.000479367,0.0300497,0.0306287,1.60795,1.65857,1.70593,3932.79,2688.26,0.938255,1.00143,kr
log_lik[2815],0.930994,0.000230042,0.0115876,0.0117305,0.91199,0.931056,0.949964,2500.25,2383.7,0.596492,1.00317,kr
log_lik[2816],1.17146,0.000284267,0.0128511,0.012727,1.15043,1.1715,1.19277,2065.06,2370.7,0.492666,1.00248,kr
log_lik[2817],1.12602,0.000197547,0.0120965,0.0122868,1.10571,1.12616,1.14559,3789.4,2660.78,0.904046,1.00168,kr
log_lik[2818],0.990583,0.000322365,0.0224305,0.0225889,0.952228,0.990875,1.02602,4933.69,2679.86,1.17704,1.00092,kr
log_lik[2819],1.5411,0.00017658,0.00967093,0.00948249,1.52511,1.5411,1.55717,3006.5,2638.92,0.717267,1.00251,kr
log_lik[2820],1.62774,0.000177808,0.0105208,0.0101432,1.61068,1.62767,1.6452,3504.03,2563.94,0.835964,1.00181,kr
log_lik[2821],1.92062,0.000265386,0.0161518,0.0162504,1.89429,1.92096,1.94655,3783.92,2488.23,0.90274,1.00155,kr
log_lik[2822],1.73258,0.000194379,0.0106397,0.0103543,1.715,1.7327,1.74957,3006.72,2569.99,0.71732,1.00145,kr
log_lik[2823],1.33377,0.000260123,0.0119836,0.0120399,1.31405,1.33384,1.35305,2132.05,2544.04,0.508649,1.00316,kr
log_lik[2824],0.615212,0.000453332,0.0312573,0.0313029,0.562652,0.615551,0.664969,4840.49,2672.54,1.15481,1.00061,kr
log_lik[2825],1.60779,0.000296127,0.0195709,0.0197757,1.57532,1.60832,1.63968,4425.22,2577.26,1.05574,1.00184,kr
log_lik[2826],1.53161,0.00028693,0.0154675,0.0156301,1.50617,1.53165,1.55588,3009.5,2572.7,0.717985,1.00251,kr
log_lik[2827],1.23813,0.000185808,0.0106573,0.0107796,1.22073,1.23807,1.25571,3310.62,2637.88,0.789823,1.00222,kr
log_lik[2828],1.50274,0.000284347,0.0147667,0.0150625,1.47848,1.50297,1.52602,2758.97,2586.52,0.658213,1.00229,kr
log_lik[2829],1.37063,0.000218927,0.0143432,0.0142167,1.34643,1.37072,1.39379,4365.33,2574.9,1.04145,1.00186,kr
log_lik[2830],1.53515,0.000194762,0.0101915,0.0101848,1.51844,1.53526,1.5522,2746.63,2715.15,0.655269,1.00196,kr
log_lik[2831],1.3943,0.00026886,0.0127962,0.0129277,1.3729,1.39442,1.41457,2274.04,2558.25,0.542524,1.00259,kr
log_lik[2832],0.504226,0.000417814,0.0258615,0.0263206,0.461778,0.50467,0.546086,3909.33,2812.21,0.932658,1.00109,kr
log_lik[2833],0.688882,0.000302456,0.0204738,0.0206169,0.653355,0.689107,0.721327,4640.15,3039.92,1.10701,1.00029,kr
log_lik[2834],1.54441,0.000186845,0.0114745,0.0114115,1.5256,1.54434,1.5631,3785.73,2533.82,0.90317,1.00137,kr
log_lik[2835],-0.422499,0.000613741,0.0293529,0.0298185,-0.470259,-0.422286,-0.373656,2297.61,2796.47,0.548147,1.00151,kr
log_lik[2836],0.747318,0.000269785,0.0118173,0.0120802,0.728383,0.747096,0.766406,1891.17,2360.5,0.451182,1.00395,kr
log_lik[2837],1.54738,0.000287741,0.0159081,0.0161156,1.52127,1.54734,1.57258,3182.68,2557.45,0.7593,1.00287,kr
log_lik[2838],1.37557,0.000180456,0.0105966,0.0105441,1.35831,1.37549,1.39307,3455.52,2716.14,0.824391,1.00219,kr
log_lik[2839],0.608829,0.00038063,0.0236939,0.0242351,0.570062,0.609302,0.647,3951.56,2740.25,0.942733,1.00139,kr
log_lik[2840],1.44352,0.000185687,0.00970365,0.00974216,1.42779,1.44359,1.45974,2747.97,2657.36,0.65559,1.00246,kr
log_lik[2841],1.82689,0.00026147,0.0172532,0.0175352,1.7979,1.82719,1.85519,4500.6,2627.45,1.07372,1.0013,kr
log_lik[2842],1.3,0.000410457,0.027798,0.0282819,1.25376,1.30071,1.34528,4622.71,2568.41,1.10285,1.001,kr
log_lik[2843],1.47458,0.000365888,0.0262891,0.0258784,1.43015,1.47456,1.51796,5214.71,2713.46,1.24409,1.00029,kr
log_lik[2844],1.76085,0.000199161,0.011011,0.0107973,1.74263,1.761,1.77854,3065.22,2554.5,0.731277,1.0012,kr
log_lik[2845],0.979157,0.000291478,0.0133354,0.0133296,0.957391,0.979127,1.00099,2165.31,2447.67,0.516584,1.00227,kr
log_lik[2846],1.37101,0.00023991,0.0140735,0.0138998,1.34725,1.37153,1.39333,3515.39,2466.05,0.838675,1.00087,kr
log_lik[2847],-3.11045,0.00219166,0.124218,0.123826,-3.31734,-3.11029,-2.90639,3307.79,2235.03,0.789148,1.00052,kr
log_lik[2848],0.699901,0.000578468,0.0380718,0.0386563,0.634304,0.701146,0.760887,4387.54,2595.94,1.04675,1.00082,kr
log_lik[2849],-0.11688,0.000243418,0.010531,0.0105111,-0.134027,-0.116928,-0.0994087,1884.87,2577.13,0.449677,1.00189,kr
log_lik[2850],0.74378,0.000559344,0.0349647,0.0354442,0.684223,0.744867,0.800017,3940.66,2756.04,0.940133,1.00081,kr
log_lik[2851],1.29417,0.00021786,0.0105591,0.0103107,1.27639,1.29433,1.31081,2404.59,2632.5,0.573669,1.00081,kr
log_lik[2852],-1.87356,0.00185402,0.108522,0.107366,-2.0571,-1.87022,-1.70024,3522.73,2403.69,0.840427,1.00334,kr
log_lik[2853],0.77556,0.000506269,0.026223,0.0269945,0.730824,0.776679,0.817328,2665.01,2661.58,0.635797,1.0012,kr
log_lik[2854],0.581939,0.000495995,0.0229549,0.0229994,0.543755,0.582381,0.61905,2144.52,2197.54,0.511623,1.00146,kr
log_lik[2855],0.0161704,0.000270766,0.0111685,0.0110275,-0.00235779,0.0161285,0.0343459,1742.13,2447.64,0.415625,1.00335,kr
log_lik[2856],-3.02064,0.00165235,0.110934,0.11424,-3.20126,-3.01722,-2.84251,4678.02,2186.29,1.11605,1.0024,kr
log_lik[2857],1.04874,0.000510524,0.0348988,0.0343742,0.990768,1.04903,1.10595,4950.19,2437.41,1.18098,1.00245,kr
log_lik[2858],1.22425,0.000412385,0.0255424,0.0255382,1.18114,1.22476,1.26453,3925.36,2504.59,0.936482,1.00068,kr
log_lik[2859],0.536538,0.00093867,0.0645751,0.0648503,0.430738,0.536938,0.642341,4781.77,2793.19,1.1408,0.999951,kr
log_lik[2860],0.623077,0.000611165,0.0417959,0.0426739,0.551961,0.624034,0.689534,4734.1,2526.87,1.12942,1.00092,kr
log_lik[2861],1.42371,0.000331513,0.0233729,0.0235306,1.38349,1.42398,1.46098,5110.98,2488.75,1.21934,1.00062,kr
log_lik[2862],0.943171,0.000647437,0.0408675,0.0416376,0.874845,0.942902,1.01043,4098.0,2321.65,0.97767,1.00035,kr
log_lik[2863],0.642724,0.000349728,0.0144157,0.0145037,0.618557,0.64315,0.665823,1714.67,2242.34,0.409072,1.00326,kr
log_lik[2864],1.21417,0.000429022,0.0268502,0.0269715,1.1697,1.21473,1.25693,4017.22,2490.93,0.958398,1.00056,kr
log_lik[2865],0.0197116,0.000847786,0.0563116,0.0588202,-0.0740312,0.0201897,0.110501,4483.34,2504.65,1.0696,1.00272,kr
log_lik[2866],1.14952,0.000497508,0.0318926,0.0323818,1.09683,1.14988,1.20049,4203.24,2524.32,1.00278,1.00061,kr
log_lik[2867],0.020213,0.000359489,0.0246944,0.0253285,-0.0211729,0.0213541,0.0593138,4713.89,2669.36,1.1246,1.00103,kr
log_lik[2868],-2.45724,0.00195118,0.109218,0.11048,-2.63583,-2.45834,-2.27997,3244.16,2261.3,0.773966,1.00111,kr
log_lik[2869],-0.616429,0.00088531,0.0511666,0.0522204,-0.701385,-0.615639,-0.533427,3362.49,2606.23,0.802198,1.00117,kr
log_lik[2870],0.0645902,0.000261483,0.017799,0.0167304,0.0333427,0.0657372,0.091625,4683.7,2468.62,1.1174,0.999988,kr
log_lik[2871],-0.129944,0.000404607,0.0270205,0.0259742,-0.176193,-0.128417,-0.0884816,4416.32,2361.52,1.05361,0.999865,kr
log_lik[2872],-1.69837,0.00179186,0.0920824,0.0960274,-1.8499,-1.69808,-1.54916,2664.92,2658.08,0.635775,1.00129,kr
log_lik[2873],-4.14574,0.00177599,0.0961633,0.0955871,-4.30297,-4.14457,-3.99056,2964.49,2281.08,0.707244,1.00129,kr
log_lik[2874],-0.406874,0.000946404,0.0587559,0.0579773,-0.508121,-0.403772,-0.314265,3986.11,2176.52,0.950976,1.00273,kr
log_lik[2875],-1.54217,0.000783103,0.0531337,0.0534524,-1.63232,-1.54065,-1.45723,4668.26,2315.41,1.11372,1.00295,kr
log_lik[2876],0.657552,0.000320828,0.0203126,0.0205614,0.622982,0.658744,0.68952,4175.0,2878.15,0.99604,1.00014,kr
log_lik[2877],1.23213,0.000327414,0.0190599,0.0190274,1.20059,1.2329,1.26235,3495.78,2201.73,0.833998,1.00126,kr
log_lik[2878],1.1637,0.000484194,0.0310112,0.0315058,1.11261,1.1639,1.21306,4194.04,2471.58,1.00058,1.00088,kr
log_lik[2879],1.36769,0.000238552,0.0138205,0.0136857,1.34439,1.36823,1.38929,3422.81,2466.31,0.816587,1.00088,kr
log_lik[2880],-0.936371,0.00117374,0.0659619,0.0650179,-1.04802,-0.932719,-0.832753,3167.92,2257.27,0.755779,1.00037,kr
log_lik[2881],-1.78826,0.00185383,0.0949811,0.0987511,-1.94483,-1.78811,-1.63383,2642.02,2642.32,0.630312,1.00125,kr
log_lik[2882],0.359449,0.00026266,0.0109096,0.0108416,0.341294,0.359696,0.377113,1738.36,2308.07,0.414725,1.00271,kr
log_lik[2883],1.03541,0.000207222,0.0101795,0.0101219,1.01858,1.03553,1.05207,2432.1,2551.08,0.580232,1.00075,kr
log_lik[2884],1.21178,0.00043246,0.0271161,0.027282,1.16687,1.21231,1.25502,4031.46,2467.49,0.961796,1.00064,kr
log_lik[2885],1.23464,0.000336086,0.0197328,0.0195362,1.20164,1.23548,1.26605,3553.77,2222.13,0.847832,1.00117,kr
log_lik[2886],1.37424,0.000242137,0.0143319,0.014145,1.35007,1.37471,1.39709,3579.78,2441.05,0.854038,1.00103,kr
log_lik[2887],1.2375,0.000360343,0.0215861,0.0216817,1.20156,1.23813,1.27178,3702.38,2286.99,0.883286,1.0009,kr
log_lik[2888],1.23569,0.000379688,0.0230304,0.0231182,1.19745,1.23626,1.27222,3794.24,2398.04,0.9052,1.00061,kr
log_lik[2889],-2.6965,0.0019664,0.111282,0.111184,-2.87715,-2.69796,-2.51477,3308.68,2173.24,0.78936,1.00133,kr
log_lik[2890],0.82036,0.00020705,0.0109871,0.0108947,0.802592,0.820838,0.83822,2841.27,2663.28,0.677849,1.001,kr
log_lik[2891],-0.179874,0.000787347,0.0499274,0.0489461,-0.2657,-0.177382,-0.100477,4166.35,2390.49,0.993976,1.00318,kr
log_lik[2892],1.19292,0.00027067,0.014563,0.0141468,1.16841,1.19357,1.21618,2940.25,2218.43,0.701463,1.00082,kr
log_lik[2893],0.552132,0.000271754,0.0111897,0.0111879,0.533976,0.552365,0.570307,1709.25,2328.14,0.407779,1.00258,kr
log_lik[2894],0.941177,0.000217764,0.0114662,0.0115572,0.922072,0.941636,0.959725,2855.97,2804.79,0.681355,1.00081,kr
log_lik[2895],0.974234,0.0006275,0.0397546,0.040556,0.907748,0.974227,1.03942,4126.0,2413.54,0.984351,1.00036,kr
log_lik[2896],1.3304,0.000484785,0.0362782,0.0370539,1.26943,1.33098,1.38896,5711.75,2641.45,1.36267,1.00067,kr
log_lik[2897],1.39172,0.000257492,0.0159821,0.015857,1.36446,1.39219,1.4172,3939.49,2365.66,0.939855,1.00171,kr
log_lik[2898],-0.590384,0.000861675,0.0500991,0.0510694,-0.673687,-0.589772,-0.508733,3403.0,2578.36,0.811861,1.00124,kr
log_lik[2899],0.717052,0.00040325,0.030101,0.0302707,0.665955,0.718534,0.7647,5715.54,2612.84,1.36357,1.00039,kr
log_lik[2900],1.14839,0.000240042,0.0121246,0.0119891,1.12802,1.14881,1.16814,2564.14,2300.42,0.611734,1.00101,kr
log_lik[2901],0.444624,0.000550118,0.0411094,0.042062,0.376045,0.446041,0.509639,5703.78,2624.1,1.36076,1.00028,kr
log_lik[2902],0.417172,0.000565189,0.042191,0.0430807,0.346953,0.418652,0.483863,5681.58,2515.61,1.35547,1.00027,kr
log_lik[2903],0.537146,0.000259477,0.0108857,0.0108911,0.519336,0.537376,0.555036,1783.47,2312.98,0.425486,1.00205,kr
log_lik[2904],0.558041,0.000276752,0.011328,0.0113228,0.539604,0.558351,0.576462,1690.27,2433.47,0.403252,1.00295,kr
log_lik[2905],-3.04962,0.00164549,0.111026,0.11377,-3.2297,-3.04599,-2.87066,4746.71,2493.71,1.13243,1.00241,kr
log_lik[2906],0.760738,0.00047895,0.0233806,0.0238037,0.72094,0.761522,0.797659,2369.67,2382.58,0.565337,1.00147,kr
log_lik[2907],0.174383,0.000541162,0.0357648,0.034791,0.112901,0.176314,0.231111,4553.21,2316.1,1.08627,1.00339,kr
log_lik[2908],-2.50409,0.00118251,0.0790307,0.0795094,-2.63851,-2.5031,-2.3756,4570.56,2506.64,1.09041,1.00335,kr
log_lik[2909],-4.23105,0.00219214,0.101711,0.0997302,-4.39982,-4.22954,-4.0663,2169.22,2188.07,0.517516,1.00176,kr
log_lik[2910],1.10925,0.000429521,0.0280307,0.0277613,1.06226,1.10944,1.1554,4361.33,2629.55,1.04049,1.00281,kr
log_lik[2911],-0.232843,0.000824487,0.052005,0.0509231,-0.322382,-0.23002,-0.150227,4118.87,2255.79,0.982649,1.00306,kr
log_lik[2912],-0.717563,0.000375804,0.0259278,0.0255564,-0.760326,-0.716404,-0.676465,4842.79,2347.26,1.15536,1.00132,kr
log_lik[2913],0.611937,0.000344513,0.0218978,0.0220239,0.574511,0.613149,0.646251,4224.59,2830.71,1.00787,1.00018,kr
log_lik[2914],1.42364,0.000335228,0.0237215,0.0238901,1.38301,1.42391,1.46137,5147.27,2503.35,1.228,1.0006,kr
log_lik[2915],1.40745,0.000391784,0.0287943,0.0291176,1.35833,1.40772,1.45346,5537.14,2605.55,1.32101,1.00003,kr
log_lik[2916],-0.202502,0.000470212,0.0305693,0.0296153,-0.254638,-0.200906,-0.15547,4218.78,2268.19,1.00649,0.999884,kr
log_lik[2917],0.363452,0.000521402,0.0291549,0.0299242,0.315538,0.36348,0.409707,3223.96,2219.8,0.769148,1.00065,kr
log_lik[2918],-0.353046,0.000908741,0.0566804,0.0556365,-0.450799,-0.350004,-0.263298,4020.8,2299.73,0.959251,1.00286,kr
log_lik[2919],1.22346,0.00030804,0.0175401,0.0174695,1.19426,1.22399,1.25123,3356.24,2270.03,0.800706,1.00118,kr
log_lik[2920],-0.0270968,0.000262177,0.0106589,0.0104641,-0.0448473,-0.0271041,-0.00983413,1694.78,2113.16,0.404327,1.00306,kr
log_lik[2921],1.14952,0.000497508,0.0318926,0.0323818,1.09683,1.14988,1.20049,4203.24,2524.32,1.00278,1.00061,kr
log_lik[2922],0.445896,0.000339619,0.0137677,0.0134483,0.422989,0.446378,0.468219,1646.13,2261.79,0.392721,1.00283,kr
log_lik[2923],1.23733,0.00035412,0.0211149,0.0211754,1.20218,1.23792,1.27102,3662.95,2265.78,0.873879,1.00101,kr
log_lik[2924],1.01918,0.000533268,0.0367964,0.0361786,0.957808,1.0193,1.07952,5067.15,2516.25,1.20888,1.00319,kr
log_lik[2925],0.908989,0.000219147,0.0122459,0.0122847,0.888192,0.909475,0.928286,3071.62,2785.1,0.732803,1.00061,kr
log_lik[2926],0.639051,0.000592119,0.0310606,0.0309924,0.587407,0.639616,0.689705,2782.66,2318.14,0.663867,1.0007,kr
log_lik[2927],0.632428,0.000666325,0.0387408,0.0387666,0.567445,0.632966,0.694234,3405.44,2220.23,0.812444,1.00039,kr
log_lik[2928],1.05805,0.000210682,0.0101979,0.0100929,1.0413,1.05825,1.07446,2362.04,2421.21,0.563517,1.00088,kr
log_lik[2929],-0.0122594,0.000803336,0.0585672,0.0593954,-0.108598,-0.0110494,0.0802397,5401.3,2580.54,1.2886,1.00028,kr
log_lik[2930],-1.9327,0.000967244,0.0649788,0.0651725,-2.04324,-1.93168,-1.82895,4596.13,2358.71,1.09651,1.00298,kr
log_lik[2931],1.0283,0.000526605,0.0362481,0.0355931,0.968039,1.02856,1.08755,5038.02,2463.25,1.20193,1.00283,kr
log_lik[2932],1.08613,0.0003313,0.0188643,0.0192407,1.05437,1.08641,1.11661,3297.6,2321.77,0.786717,1.00241,kr
log_lik[2933],0.237878,0.000214965,0.0113844,0.0111526,0.218792,0.238202,0.255717,2819.28,2325.32,0.672602,1.00031,kr
log_lik[2934],0.7189,0.000224797,0.0138823,0.0136915,0.695793,0.71953,0.740703,3875.42,2682.88,0.924569,1.00246,kr
log_lik[2935],-2.35313,0.00158591,0.0993688,0.101348,-2.51656,-2.34922,-2.19722,4110.49,2156.88,0.980649,1.00114,kr
log_lik[2936],1.04096,0.000516863,0.035435,0.0349778,0.98217,1.04114,1.09894,4987.06,2437.41,1.18978,1.00253,kr
log_lik[2937],1.27462,0.000212032,0.0102906,0.0103536,1.25743,1.27475,1.29108,2385.25,2618.92,0.569054,1.00041,kr
log_lik[2938],-2.07869,0.00102883,0.0690267,0.0687166,-2.19539,-2.07752,-1.96842,4589.05,2357.43,1.09482,1.00313,kr
log_lik[2939],0.123009,0.000627673,0.0388063,0.0391672,0.0585599,0.124279,0.184177,3973.62,2629.08,0.947997,1.00044,kr
log_lik[2940],0.553706,0.000458336,0.0204862,0.0204586,0.519185,0.554319,0.586274,1995.65,2308.01,0.476108,1.00177,kr
log_lik[2941],0.919838,0.000218726,0.0119699,0.0119881,0.899669,0.920319,0.938855,2958.61,2771.23,0.705844,1.00066,kr
log_lik[2942],0.847302,0.000236163,0.0140026,0.014127,0.822799,0.847746,0.868995,3607.7,2714.3,0.860698,1.0001,kr
log_lik[2943],1.25748,0.00054377,0.0405632,0.0413098,1.18968,1.25808,1.32276,5671.19,2613.48,1.35299,1.00067,kr
log_lik[2944],0.645217,0.000352154,0.0145376,0.0145939,0.620831,0.645651,0.668447,1720.19,2182.45,0.410389,1.00308,kr
log_lik[2945],1.14461,0.000619434,0.0456579,0.0461934,1.06931,1.14518,1.2182,5523.89,2618.27,1.31785,1.00024,kr
log_lik[2946],1.2375,0.000360343,0.0215861,0.0216817,1.20156,1.23813,1.27178,3702.38,2286.99,0.883286,1.0009,kr
log_lik[2947],0.187154,0.000316889,0.0158339,0.0160821,0.160523,0.187406,0.212502,2633.46,2428.09,0.62827,1.00273,kr
log_lik[2948],-1.03705,0.00137599,0.0820915,0.0810675,-1.17596,-1.03301,-0.90787,3675.4,2420.35,0.876849,1.00215,kr
log_lik[2949],0.333216,0.000410941,0.0267814,0.0268961,0.288605,0.333513,0.377353,4349.58,2355.05,1.03769,1.00291,kr
log_lik[2950],1.42201,0.000350507,0.0251347,0.0255902,1.3791,1.4222,1.46216,5289.85,2612.73,1.26201,1.00045,kr
log_lik[2951],-1.5405,0.00168431,0.0989013,0.0977853,-1.70831,-1.53652,-1.38284,3547.0,2387.4,0.846217,1.0031,kr
log_lik[2952],-1.31241,0.00150543,0.0842224,0.0856611,-1.45047,-1.31247,-1.1778,3235.61,2319.57,0.771927,1.00083,kr
log_lik[2953],1.02529,0.000274488,0.0139859,0.0139823,1.00125,1.02543,1.04726,2624.85,2159.57,0.626217,1.00169,kr
log_lik[2954],1.05805,0.000210682,0.0101979,0.0100929,1.0413,1.05825,1.07446,2362.04,2421.21,0.563517,1.00088,kr
log_lik[2955],1.23213,0.000327414,0.0190599,0.0190274,1.20059,1.2329,1.26235,3495.78,2201.73,0.833998,1.00126,kr
log_lik[2956],-4.21209,0.00206242,0.098646,0.0973615,-4.37676,-4.21034,-4.0523,2308.82,2211.49,0.550821,1.0016,kr
log_lik[2957],1.41132,0.000283782,0.0187099,0.0188554,1.37915,1.41147,1.44145,4455.48,2391.73,1.06295,1.00179,kr
log_lik[2958],0.638473,0.000590446,0.0308941,0.030806,0.58713,0.639063,0.688777,2769.45,2318.14,0.660714,1.00071,kr
log_lik[2959],-1.07934,0.00138172,0.095498,0.095918,-1.23657,-1.07597,-0.927614,4851.14,2509.46,1.15735,1.00072,kr
log_lik[2960],0.908989,0.000219147,0.0122459,0.0122847,0.888192,0.909475,0.928286,3071.62,2785.1,0.732803,1.00061,kr
log_lik[2961],1.16772,0.000251147,0.0130181,0.012708,1.14582,1.16825,1.18901,2693.12,2278.27,0.642505,1.00099,kr
log_lik[2962],0.6883,0.000235133,0.0149726,0.0146102,0.662955,0.689098,0.711378,4138.04,2303.45,0.987221,1.00315,kr
log_lik[2963],0.242635,0.000494838,0.0329846,0.0317564,0.186284,0.244655,0.294866,4645.42,2304.83,1.10827,1.00349,kr
log_lik[2964],1.2371,0.000351049,0.0208813,0.0208441,1.2024,1.23765,1.2704,3645.73,2242.74,0.869771,1.00101,kr
log_lik[2965],0.581939,0.000495995,0.0229549,0.0229994,0.543755,0.582381,0.61905,2144.52,2197.54,0.511623,1.00146,kr
log_lik[2966],0.766814,0.000548403,0.0323464,0.0330718,0.711935,0.768112,0.818968,3490.57,2694.45,0.832754,1.00099,kr
log_lik[2967],-2.63974,0.00219276,0.11385,0.117699,-2.82522,-2.64228,-2.45275,2736.11,2540.05,0.65276,1.0012,kr
log_lik[2968],-3.38549,0.00168937,0.113767,0.114038,-3.57421,-3.38535,-3.19312,4698.06,2577.63,1.12083,1.00331,kr
log_lik[2969],-0.424727,0.00103209,0.0734826,0.0741624,-0.544525,-0.422577,-0.308679,5156.77,2613.57,1.23026,1.0005,kr
log_lik[2970],-1.93247,0.00194573,0.0993664,0.103134,-2.09705,-1.93264,-1.77068,2632.29,2643.45,0.627991,1.00126,kr
log_lik[2971],-2.77667,0.00123832,0.0835206,0.0844081,-2.9173,-2.77708,-2.6405,4633.59,2462.72,1.10545,1.00251,kr
log_lik[2972],1.23213,0.000327414,0.0190599,0.0190274,1.20059,1.2329,1.26235,3495.78,2201.73,0.833998,1.00126,kr
log_lik[2973],-1.00951,0.00123703,0.069356,0.0687293,-1.12724,-1.00574,-0.900518,3123.32,2216.16,0.745138,1.00038,kr
