"id","session","block","trial","instruction","source","strength","response","response_num","correct","rt","outlier"
"kr",9,2,8,"accuracy","dark",1,"dark",1,TRUE,0.461,FALSE
"kr",9,2,9,"accuracy","dark",14,"light",2,FALSE,1.626,FALSE
"kr",9,2,10,"accuracy","light",16,"light",2,TRUE,0.382,FALSE
"kr",9,2,11,"accuracy","light",31,"light",2,TRUE,0.353,FALSE
"kr",9,2,12,"accuracy","dark",12,"dark",1,TRUE,0.84,FALSE
"kr",9,2,13,"accuracy","light",26,"light",2,TRUE,0.382,FALSE
"kr",9,2,14,"accuracy","light",19,"dark",1,FALSE,0.91,FALSE
"kr",9,2,15,"accuracy","dark",1,"dark",1,TRUE,0.429,FALSE
"kr",9,2,16,"accuracy","dark",9,"dark",1,TRUE,0.786,FALSE
"kr",9,2,17,"accuracy","dark",25,"light",2,FALSE,0.398,FALSE
"kr",9,2,18,"accuracy","dark",10,"dark",1,TRUE,0.517,FALSE
"kr",9,2,19,"accuracy","light",17,"light",2,TRUE,0.797,FALSE
"kr",9,2,20,"accuracy","light",22,"light",2,TRUE,0.437,FALSE
"kr",9,2,21,"accuracy","dark",14,"dark",1,TRUE,0.826,FALSE
"kr",9,2,22,"accuracy","dark",16,"dark",1,TRUE,1.034,FALSE
"kr",9,2,23,"accuracy","dark",13,"dark",1,TRUE,0.884,FALSE
"kr",9,2,24,"accuracy","light",26,"light",2,TRUE,0.417,FALSE
"kr",9,2,25,"accuracy","light",11,"dark",1,FALSE,0.441,FALSE
"kr",9,2,26,"accuracy","dark",11,"dark",1,TRUE,0.943,FALSE
"kr",9,2,27,"accuracy","light",9,"dark",1,FALSE,1.514,FALSE
"kr",9,2,28,"accuracy","dark",11,"dark",1,TRUE,1.788,FALSE
"kr",9,2,29,"accuracy","dark",21,"light",2,FALSE,0.367,FALSE
"kr",9,2,30,"accuracy","light",18,"light",2,TRUE,1.59,FALSE
"kr",9,2,31,"accuracy","dark",8,"dark",1,TRUE,0.724,FALSE
"kr",9,2,32,"accuracy","light",17,"light",2,TRUE,0.682,FALSE
"kr",9,2,33,"accuracy","dark",14,"dark",1,TRUE,2.198,FALSE
"kr",9,2,34,"accuracy","dark",11,"dark",1,TRUE,0.934,FALSE
"kr",9,2,35,"accuracy","dark",13,"dark",1,TRUE,1.017,FALSE
"kr",9,2,36,"accuracy","dark",19,"light",2,FALSE,0.648,FALSE
"kr",9,2,37,"accuracy","dark",9,"dark",1,TRUE,0.7,FALSE
"kr",9,2,38,"accuracy","light",21,"light",2,TRUE,0.899,FALSE
"kr",9,2,39,"accuracy","dark",6,"dark",1,TRUE,0.442,FALSE
"kr",9,2,40,"accuracy","dark",15,"light",2,FALSE,1.063,FALSE
"kr",9,2,41,"accuracy","dark",11,"light",2,FALSE,1.921,FALSE
"kr",9,2,42,"accuracy","light",14,"light",2,TRUE,0.609,FALSE
"kr",9,2,43,"accuracy","dark",10,"dark",1,TRUE,0.406,FALSE
"kr",9,2,44,"accuracy","light",25,"light",2,TRUE,0.416,FALSE
"kr",9,2,45,"accuracy","dark",2,"dark",1,TRUE,0.375,FALSE
"kr",9,2,46,"accuracy","dark",14,"light",2,FALSE,1.495,FALSE
"kr",9,2,47,"accuracy","light",24,"light",2,TRUE,0.397,FALSE
"kr",9,2,48,"accuracy","dark",17,"dark",1,TRUE,1.084,FALSE
"kr",9,2,49,"accuracy","dark",12,"dark",1,TRUE,1.494,FALSE
"kr",9,2,50,"accuracy","dark",8,"dark",1,TRUE,0.519,FALSE
"kr",9,2,51,"accuracy","dark",14,"dark",1,TRUE,1.083,FALSE
"kr",9,2,52,"accuracy","dark",16,"dark",1,TRUE,0.72,FALSE
"kr",9,2,53,"accuracy","light",28,"light",2,TRUE,0.446,FALSE
"kr",9,2,54,"accuracy","light",19,"light",2,TRUE,0.935,FALSE
"kr",9,2,55,"accuracy","dark",26,"light",2,FALSE,0.37,FALSE
"kr",9,2,56,"accuracy","light",20,"light",2,TRUE,1.739,FALSE
"kr",9,2,57,"accuracy","light",25,"light",2,TRUE,0.386,FALSE
"kr",9,2,58,"accuracy","light",25,"light",2,TRUE,0.519,FALSE
"kr",9,2,59,"accuracy","dark",11,"dark",1,TRUE,0.822,FALSE
"kr",9,2,60,"accuracy","light",15,"dark",1,FALSE,0.785,FALSE
"kr",9,2,61,"accuracy","dark",4,"dark",1,TRUE,0.378,FALSE
"kr",9,2,62,"accuracy","light",22,"light",2,TRUE,0.414,FALSE
"kr",9,2,63,"accuracy","light",18,"light",2,TRUE,0.701,FALSE
"kr",9,2,64,"accuracy","light",22,"light",2,TRUE,0.388,FALSE
"kr",9,2,65,"accuracy","dark",8,"dark",1,TRUE,0.591,FALSE
"kr",9,2,66,"accuracy","light",26,"light",2,TRUE,0.381,FALSE
"kr",9,2,67,"accuracy","dark",10,"dark",1,TRUE,0.474,FALSE
"kr",9,2,68,"accuracy","light",20,"light",2,TRUE,0.58,FALSE
"kr",9,2,69,"accuracy","dark",3,"dark",1,TRUE,0.374,FALSE
"kr",9,2,70,"accuracy","dark",10,"dark",1,TRUE,0.371,FALSE
"kr",9,2,71,"accuracy","light",27,"light",2,TRUE,0.396,FALSE
"kr",9,2,72,"accuracy","dark",10,"dark",1,TRUE,0.393,FALSE
"kr",9,2,73,"accuracy","dark",9,"dark",1,TRUE,0.435,FALSE
"kr",9,2,74,"accuracy","dark",15,"dark",1,TRUE,0.618,FALSE
"kr",9,2,75,"accuracy","light",21,"dark",1,FALSE,1.694,FALSE
"kr",9,2,76,"accuracy","light",23,"light",2,TRUE,0.304,FALSE
"kr",9,2,77,"accuracy","dark",21,"light",2,FALSE,0.302,FALSE
"kr",9,2,78,"accuracy","dark",9,"dark",1,TRUE,0.433,FALSE
"kr",9,2,79,"accuracy","dark",15,"dark",1,TRUE,0.849,FALSE
"kr",9,2,80,"accuracy","light",19,"light",2,TRUE,0.646,FALSE
"kr",9,2,81,"accuracy","light",23,"light",2,TRUE,0.387,FALSE
"kr",9,2,82,"accuracy","light",29,"light",2,TRUE,0.422,FALSE
"kr",9,2,83,"accuracy","light",24,"light",2,TRUE,0.502,FALSE
"kr",9,2,84,"accuracy","dark",26,"light",2,FALSE,0.354,FALSE
"kr",9,2,85,"accuracy","dark",15,"dark",1,TRUE,0.598,FALSE
"kr",9,2,86,"accuracy","dark",15,"dark",1,TRUE,0.886,FALSE
"kr",9,2,87,"accuracy","dark",4,"dark",1,TRUE,0.403,FALSE
"kr",9,2,88,"accuracy","dark",14,"dark",1,TRUE,0.685,FALSE
"kr",9,2,89,"accuracy","dark",6,"dark",1,TRUE,0.488,FALSE
"kr",9,2,90,"accuracy","light",22,"light",2,TRUE,0.681,FALSE
"kr",9,2,91,"accuracy","light",25,"light",2,TRUE,0.453,FALSE
"kr",9,2,92,"accuracy","light",8,"dark",1,FALSE,0.591,FALSE
"kr",9,2,93,"accuracy","dark",18,"light",2,FALSE,0.839,FALSE
"kr",9,2,94,"accuracy","light",19,"light",2,TRUE,1.092,FALSE
"kr",9,2,95,"accuracy","dark",7,"dark",1,TRUE,0.972,FALSE
"kr",9,2,96,"accuracy","dark",15,"dark",1,TRUE,1.664,FALSE
"kr",9,2,97,"accuracy","light",20,"light",2,TRUE,0.697,FALSE
"kr",9,2,98,"accuracy","light",32,"light",2,TRUE,0.356,FALSE
"kr",9,2,99,"accuracy","dark",19,"light",2,FALSE,1.084,FALSE
"kr",9,2,100,"accuracy","light",21,"light",2,TRUE,0.397,FALSE
"kr",9,2,101,"accuracy","light",21,"light",2,TRUE,0.487,FALSE
"kr",9,2,102,"accuracy","light",15,"dark",1,FALSE,1.172,FALSE
"kr",9,3,2,"speed","light",16,"light",2,TRUE,0.343,FALSE
"kr",9,3,3,"speed","light",15,"dark",1,FALSE,0.338,FALSE
"kr",9,3,4,"speed","light",21,"light",2,TRUE,0.436,FALSE
"kr",9,3,5,"speed","light",26,"light",2,TRUE,0.282,FALSE
"kr",9,3,6,"speed","light",18,"light",2,TRUE,0.314,FALSE
"kr",9,3,7,"speed","dark",9,"dark",1,TRUE,0.37,FALSE
"kr",9,3,8,"speed","dark",8,"dark",1,TRUE,0.302,FALSE
"kr",9,3,9,"speed","light",28,"light",2,TRUE,0.296,FALSE
"kr",9,3,10,"speed","dark",18,"light",2,FALSE,0.3,FALSE
"kr",9,3,11,"speed","light",16,"light",2,TRUE,0.359,FALSE
"kr",9,3,12,"speed","light",20,"light",2,TRUE,0.383,FALSE
"kr",9,3,13,"speed","dark",13,"dark",1,TRUE,0.32,FALSE
"kr",9,3,14,"speed","dark",20,"light",2,FALSE,0.344,FALSE
"kr",9,3,15,"speed","dark",19,"light",2,FALSE,0.292,FALSE
"kr",9,3,16,"speed","light",10,"dark",1,FALSE,0.297,FALSE
"kr",9,3,17,"speed","light",24,"light",2,TRUE,0.271,FALSE
"kr",9,3,18,"speed","dark",12,"dark",1,TRUE,0.337,FALSE
"kr",9,3,19,"speed","light",18,"light",2,TRUE,0.327,FALSE
"kr",9,3,20,"speed","dark",11,"dark",1,TRUE,0.273,FALSE
"kr",9,3,21,"speed","light",14,"dark",1,FALSE,0.302,FALSE
"kr",9,3,22,"speed","dark",2,"dark",1,TRUE,0.345,FALSE
"kr",9,3,23,"speed","dark",14,"light",2,FALSE,0.296,FALSE
"kr",9,3,24,"speed","light",12,"light",2,TRUE,0.443,FALSE
"kr",9,3,25,"speed","light",12,"dark",1,FALSE,0.42,FALSE
"kr",9,3,26,"speed","light",19,"light",2,TRUE,0.305,FALSE
"kr",9,3,27,"speed","dark",17,"light",2,FALSE,0.285,FALSE
"kr",9,3,28,"speed","dark",10,"dark",1,TRUE,0.332,FALSE
"kr",9,3,29,"speed","light",15,"dark",1,FALSE,0.351,FALSE
"kr",9,3,30,"speed","light",19,"light",2,TRUE,0.304,FALSE
"kr",9,3,31,"speed","light",16,"light",2,TRUE,0.316,FALSE
"kr",9,3,32,"speed","light",28,"light",2,TRUE,0.301,FALSE
"kr",9,3,33,"speed","light",20,"light",2,TRUE,0.284,FALSE
"kr",9,3,34,"speed","light",21,"light",2,TRUE,0.3,FALSE
"kr",9,3,35,"speed","light",21,"light",2,TRUE,0.282,FALSE
"kr",9,3,36,"speed","light",18,"light",2,TRUE,0.249,FALSE
"kr",9,3,37,"speed","dark",4,"dark",1,TRUE,0.306,FALSE
"kr",9,3,38,"speed","light",15,"dark",1,FALSE,0.4,FALSE
"kr",9,3,39,"speed","dark",21,"light",2,FALSE,0.272,FALSE
"kr",9,3,40,"speed","dark",19,"dark",1,TRUE,0.282,FALSE
"kr",9,3,41,"speed","dark",11,"dark",1,TRUE,0.316,FALSE
"kr",9,3,42,"speed","light",15,"dark",1,FALSE,0.267,FALSE
"kr",9,3,43,"speed","light",19,"light",2,TRUE,0.304,FALSE
"kr",9,3,44,"speed","light",21,"light",2,TRUE,0.301,FALSE
"kr",9,3,45,"speed","dark",6,"dark",1,TRUE,0.338,FALSE
"kr",9,3,46,"speed","dark",2,"dark",1,TRUE,0.251,FALSE
"kr",9,3,47,"speed","dark",10,"dark",1,TRUE,0.265,FALSE
"kr",9,3,48,"speed","dark",12,"dark",1,TRUE,0.268,FALSE
"kr",9,3,49,"speed","light",20,"light",2,TRUE,0.36,FALSE
"kr",9,3,50,"speed","light",24,"light",2,TRUE,0.334,FALSE
"kr",9,3,51,"speed","dark",4,"dark",1,TRUE,0.305,FALSE
"kr",9,3,52,"speed","light",16,"light",2,TRUE,0.329,FALSE
"kr",9,3,53,"speed","dark",8,"dark",1,TRUE,0.286,FALSE
"kr",9,3,54,"speed","dark",13,"dark",1,TRUE,0.285,FALSE
"kr",9,3,55,"speed","dark",7,"dark",1,TRUE,0.349,FALSE
"kr",9,3,56,"speed","light",24,"light",2,TRUE,0.311,FALSE
"kr",9,3,57,"speed","light",30,"light",2,TRUE,0.282,FALSE
"kr",9,3,58,"speed","light",21,"light",2,TRUE,0.299,FALSE
"kr",9,3,59,"speed","light",19,"dark",1,FALSE,0.321,FALSE
"kr",9,3,60,"speed","dark",16,"light",2,FALSE,0.289,FALSE
"kr",9,3,61,"speed","light",25,"light",2,TRUE,0.344,FALSE
"kr",9,3,62,"speed","dark",14,"dark",1,TRUE,0.289,FALSE
"kr",9,3,63,"speed","light",23,"dark",1,FALSE,0.315,FALSE
"kr",9,3,64,"speed","dark",2,"dark",1,TRUE,0.277,FALSE
"kr",9,3,65,"speed","dark",13,"light",2,FALSE,0.345,FALSE
"kr",9,3,66,"speed","dark",6,"dark",1,TRUE,0.332,FALSE
"kr",9,3,67,"speed","light",30,"light",2,TRUE,0.228,FALSE
"kr",9,3,68,"speed","dark",14,"dark",1,TRUE,0.321,FALSE
"kr",9,3,69,"speed","light",24,"light",2,TRUE,0.26,FALSE
"kr",9,3,70,"speed","dark",20,"light",2,FALSE,0.284,FALSE
"kr",9,3,71,"speed","light",30,"light",2,TRUE,0.291,FALSE
"kr",9,3,72,"speed","light",23,"dark",1,FALSE,0.338,FALSE
"kr",9,3,73,"speed","dark",6,"dark",1,TRUE,0.308,FALSE
"kr",9,3,74,"speed","light",9,"dark",1,FALSE,0.283,FALSE
"kr",9,3,75,"speed","light",16,"light",2,TRUE,0.272,FALSE
"kr",9,3,76,"speed","dark",18,"light",2,FALSE,0.284,FALSE
"kr",9,3,77,"speed","dark",18,"light",2,FALSE,0.276,FALSE
"kr",9,3,78,"speed","light",24,"light",2,TRUE,0.277,FALSE
"kr",9,3,79,"speed","dark",20,"light",2,FALSE,0.267,FALSE
"kr",9,3,80,"speed","dark",14,"light",2,FALSE,0.329,FALSE
"kr",9,3,81,"speed","dark",15,"dark",1,TRUE,0.348,FALSE
"kr",9,3,82,"speed","light",15,"dark",1,FALSE,0.401,FALSE
"kr",9,3,83,"speed","light",22,"light",2,TRUE,0.321,FALSE
"kr",9,3,84,"speed","light",15,"dark",1,FALSE,0.305,FALSE
"kr",9,3,85,"speed","light",24,"light",2,TRUE,0.256,FALSE
"kr",9,3,86,"speed","dark",13,"dark",1,TRUE,0.291,FALSE
"kr",9,3,87,"speed","light",21,"light",2,TRUE,0.263,FALSE
"kr",9,3,88,"speed","light",21,"light",2,TRUE,0.337,FALSE
"kr",9,3,89,"speed","light",12,"dark",1,FALSE,0.273,FALSE
"kr",9,3,90,"speed","dark",7,"dark",1,TRUE,0.344,FALSE
"kr",9,3,91,"speed","light",30,"light",2,TRUE,0.445,FALSE
"kr",9,3,92,"speed","light",8,"dark",1,FALSE,0.321,FALSE
"kr",9,3,93,"speed","dark",5,"dark",1,TRUE,0.276,FALSE
"kr",9,3,94,"speed","light",13,"light",2,TRUE,0.328,FALSE
"kr",9,3,95,"speed","light",29,"light",2,TRUE,0.332,FALSE
"kr",9,3,96,"speed","dark",12,"dark",1,TRUE,0.321,FALSE
"kr",9,3,97,"speed","dark",9,"dark",1,TRUE,0.266,FALSE
"kr",9,3,98,"speed","light",19,"light",2,TRUE,0.313,FALSE
"kr",9,3,99,"speed","light",22,"light",2,TRUE,0.266,FALSE
"kr",9,3,100,"speed","light",22,"dark",1,FALSE,0.321,FALSE
"kr",9,3,101,"speed","dark",21,"light",2,FALSE,0.276,FALSE
"kr",9,3,102,"speed","dark",18,"dark",1,TRUE,0.447,FALSE
"kr",9,4,2,"speed","light",22,"light",2,TRUE,0.311,FALSE
"kr",9,4,3,"speed","dark",17,"dark",1,TRUE,0.339,FALSE
"kr",9,4,4,"speed","dark",12,"light",2,FALSE,0.294,FALSE
"kr",9,4,5,"speed","light",24,"light",2,TRUE,0.277,FALSE
"kr",9,4,6,"speed","dark",9,"dark",1,TRUE,0.287,FALSE
"kr",9,4,7,"speed","light",28,"light",2,TRUE,0.263,FALSE
"kr",9,4,8,"speed","dark",8,"dark",1,TRUE,0.306,FALSE
"kr",9,4,9,"speed","light",22,"light",2,TRUE,0.329,FALSE
"kr",9,4,10,"speed","light",21,"light",2,TRUE,0.284,FALSE
"kr",9,4,11,"speed","light",16,"light",2,TRUE,0.285,FALSE
"kr",9,4,12,"speed","dark",12,"dark",1,TRUE,0.257,FALSE
"kr",9,4,13,"speed","dark",21,"light",2,FALSE,0.33,FALSE
"kr",9,4,14,"speed","dark",7,"dark",1,TRUE,0.317,FALSE
"kr",9,4,15,"speed","dark",10,"dark",1,TRUE,0.268,FALSE
"kr",9,4,16,"speed","dark",7,"dark",1,TRUE,0.235,FALSE
"kr",9,4,17,"speed","light",16,"light",2,TRUE,0.314,FALSE
"kr",9,4,18,"speed","dark",11,"dark",1,TRUE,0.291,FALSE
"kr",9,4,19,"speed","light",20,"light",2,TRUE,0.312,FALSE
"kr",9,4,20,"speed","light",10,"dark",1,FALSE,0.289,FALSE
"kr",9,4,21,"speed","light",6,"dark",1,FALSE,0.345,FALSE
"kr",9,4,22,"speed","dark",16,"light",2,FALSE,0.256,FALSE
"kr",9,4,23,"speed","dark",9,"dark",1,TRUE,0.298,FALSE
"kr",9,4,24,"speed","light",25,"light",2,TRUE,0.527,FALSE
"kr",9,4,25,"speed","light",17,"light",2,TRUE,0.256,FALSE
"kr",9,4,26,"speed","dark",18,"light",2,FALSE,0.331,FALSE
"kr",9,4,27,"speed","dark",22,"light",2,FALSE,0.241,FALSE
"kr",9,4,28,"speed","light",17,"light",2,TRUE,0.358,FALSE
"kr",9,4,29,"speed","light",26,"light",2,TRUE,0.331,FALSE
"kr",9,4,30,"speed","dark",11,"light",2,FALSE,0.315,FALSE
"kr",9,4,31,"speed","dark",12,"dark",1,TRUE,0.279,FALSE
"kr",9,4,32,"speed","dark",22,"light",2,FALSE,0.327,FALSE
"kr",9,4,33,"speed","light",15,"dark",1,FALSE,0.61,FALSE
"kr",9,4,34,"speed","light",21,"light",2,TRUE,0.302,FALSE
"kr",9,4,35,"speed","dark",2,"dark",1,TRUE,0.237,FALSE
"kr",9,4,36,"speed","dark",6,"dark",1,TRUE,0.25,FALSE
"kr",9,4,37,"speed","dark",15,"dark",1,TRUE,0.3,FALSE
"kr",9,4,38,"speed","dark",18,"light",2,FALSE,0.278,FALSE
"kr",9,4,39,"speed","light",25,"light",2,TRUE,0.39,FALSE
"kr",9,4,40,"speed","light",18,"dark",1,FALSE,0.303,FALSE
"kr",9,4,41,"speed","light",16,"light",2,TRUE,0.27,FALSE
"kr",9,4,42,"speed","dark",8,"dark",1,TRUE,0.321,FALSE
"kr",9,4,43,"speed","light",17,"light",2,TRUE,0.277,FALSE
"kr",9,4,44,"speed","dark",15,"light",2,FALSE,0.331,FALSE
"kr",9,4,45,"speed","dark",24,"light",2,FALSE,0.34,FALSE
"kr",9,4,46,"speed","dark",17,"dark",1,TRUE,0.43,FALSE
"kr",9,4,47,"speed","light",22,"light",2,TRUE,0.293,FALSE
"kr",9,4,48,"speed","dark",10,"dark",1,TRUE,0.287,FALSE
"kr",9,4,49,"speed","light",2,"dark",1,FALSE,0.313,FALSE
"kr",9,4,50,"speed","light",31,"light",2,TRUE,0.287,FALSE
"kr",9,4,51,"speed","dark",11,"dark",1,TRUE,0.27,FALSE
"kr",9,4,52,"speed","dark",18,"dark",1,TRUE,0.283,FALSE
"kr",9,4,53,"speed","dark",13,"dark",1,TRUE,0.331,FALSE
"kr",9,4,54,"speed","light",18,"light",2,TRUE,0.311,FALSE
"kr",9,4,55,"speed","light",20,"light",2,TRUE,0.281,FALSE
"kr",9,4,56,"speed","dark",12,"dark",1,TRUE,0.271,FALSE
"kr",9,4,57,"speed","dark",7,"dark",1,TRUE,0.365,FALSE
"kr",9,4,58,"speed","light",9,"dark",1,FALSE,0.284,FALSE
"kr",9,4,59,"speed","light",19,"dark",1,FALSE,0.409,FALSE
"kr",9,4,60,"speed","dark",4,"dark",1,TRUE,0.401,FALSE
"kr",9,4,61,"speed","light",15,"light",2,TRUE,0.309,FALSE
"kr",9,4,62,"speed","dark",5,"dark",1,TRUE,0.271,FALSE
"kr",9,4,63,"speed","light",23,"light",2,TRUE,0.244,FALSE
"kr",9,4,64,"speed","light",23,"dark",1,FALSE,0.354,FALSE
"kr",9,4,65,"speed","dark",15,"light",2,FALSE,0.386,FALSE
"kr",9,4,66,"speed","light",13,"dark",1,FALSE,0.363,FALSE
"kr",9,4,67,"speed","dark",11,"dark",1,TRUE,0.309,FALSE
"kr",9,4,68,"speed","light",23,"light",2,TRUE,0.276,FALSE
"kr",9,4,69,"speed","light",20,"dark",1,FALSE,0.252,FALSE
"kr",9,4,70,"speed","dark",5,"light",2,FALSE,0.239,FALSE
"kr",9,4,71,"speed","dark",12,"dark",1,TRUE,0.261,FALSE
"kr",9,4,72,"speed","light",19,"dark",1,FALSE,0.282,FALSE
"kr",9,4,73,"speed","dark",13,"light",2,FALSE,0.269,FALSE
"kr",9,4,74,"speed","dark",6,"dark",1,TRUE,0.296,FALSE
"kr",9,4,75,"speed","light",15,"light",2,TRUE,0.325,FALSE
"kr",9,4,76,"speed","light",19,"light",2,TRUE,0.299,FALSE
"kr",9,4,77,"speed","light",17,"light",2,TRUE,0.38,FALSE
"kr",9,4,78,"speed","light",23,"light",2,TRUE,0.381,FALSE
"kr",9,4,79,"speed","dark",22,"light",2,FALSE,0.346,FALSE
"kr",9,4,80,"speed","dark",22,"light",2,FALSE,0.39,FALSE
"kr",9,4,81,"speed","light",14,"dark",1,FALSE,0.329,FALSE
"kr",9,4,82,"speed","light",17,"light",2,TRUE,0.286,FALSE
"kr",9,4,83,"speed","dark",14,"dark",1,TRUE,0.203,FALSE
"kr",9,4,84,"speed","light",28,"light",2,TRUE,0.311,FALSE
"kr",9,4,85,"speed","dark",5,"dark",1,TRUE,0.286,FALSE
"kr",9,4,86,"speed","light",17,"light",2,TRUE,0.36,FALSE
"kr",9,4,87,"speed","light",20,"light",2,TRUE,0.347,FALSE
"kr",9,4,88,"speed","dark",7,"dark",1,TRUE,0.319,FALSE
"kr",9,4,89,"speed","light",27,"light",2,TRUE,0.327,FALSE
"kr",9,4,90,"speed","light",18,"dark",1,FALSE,0.32,FALSE
"kr",9,4,91,"speed","light",22,"light",2,TRUE,0.286,FALSE
"kr",9,4,92,"speed","light",16,"light",2,TRUE,0.299,FALSE
"kr",9,4,93,"speed","light",22,"dark",1,FALSE,0.286,FALSE
"kr",9,4,94,"speed","dark",12,"dark",1,TRUE,0.309,FALSE
"kr",9,4,95,"speed","dark",14,"dark",1,TRUE,0.299,FALSE
"kr",9,4,96,"speed","dark",14,"light",2,FALSE,0.343,FALSE
"kr",9,4,97,"speed","light",25,"light",2,TRUE,0.242,FALSE
"kr",9,4,98,"speed","dark",14,"dark",1,TRUE,0.304,FALSE
"kr",9,4,99,"speed","dark",14,"dark",1,TRUE,0.334,FALSE
"kr",9,4,100,"speed","light",18,"dark",1,FALSE,0.465,FALSE
"kr",9,4,101,"speed","dark",15,"light",2,FALSE,0.303,FALSE
"kr",9,4,102,"speed","dark",16,"light",2,FALSE,0.309,FALSE
"kr",9,5,2,"accuracy","dark",9,"dark",1,TRUE,0.518,FALSE
"kr",9,5,3,"accuracy","light",16,"light",2,TRUE,0.597,FALSE
"kr",9,5,4,"accuracy","light",18,"light",2,TRUE,0.619,FALSE
"kr",9,5,5,"accuracy","dark",26,"light",2,FALSE,0.406,FALSE
"kr",9,5,6,"accuracy","light",17,"light",2,TRUE,0.693,FALSE
"kr",9,5,7,"accuracy","light",25,"light",2,TRUE,0.387,FALSE
"kr",9,5,8,"accuracy","dark",18,"light",2,FALSE,0.405,FALSE
"kr",9,5,9,"accuracy","dark",11,"dark",1,TRUE,0.501,FALSE
"kr",9,5,10,"accuracy","dark",12,"dark",1,TRUE,0.586,FALSE
"kr",9,5,11,"accuracy","dark",10,"dark",1,TRUE,0.386,FALSE
"kr",9,5,12,"accuracy","light",22,"light",2,TRUE,0.449,FALSE
"kr",9,5,13,"accuracy","light",23,"light",2,TRUE,0.504,FALSE
"kr",9,5,14,"accuracy","light",29,"light",2,TRUE,0.372,FALSE
"kr",9,5,15,"accuracy","light",12,"dark",1,FALSE,0.641,FALSE
"kr",9,5,16,"accuracy","light",30,"light",2,TRUE,0.39,FALSE
"kr",9,5,17,"accuracy","light",26,"light",2,TRUE,0.371,FALSE
"kr",9,5,18,"accuracy","dark",9,"dark",1,TRUE,0.476,FALSE
"kr",9,5,19,"accuracy","light",19,"light",2,TRUE,0.398,FALSE
"kr",9,5,20,"accuracy","light",19,"light",2,TRUE,0.453,FALSE
"kr",9,5,21,"accuracy","light",25,"light",2,TRUE,0.387,FALSE
"kr",9,5,22,"accuracy","dark",19,"light",2,FALSE,0.47,FALSE
"kr",9,5,23,"accuracy","light",19,"dark",1,FALSE,0.782,FALSE
"kr",9,5,24,"accuracy","dark",17,"dark",1,TRUE,0.893,FALSE
"kr",9,5,25,"accuracy","dark",16,"light",2,FALSE,0.995,FALSE
"kr",9,5,26,"accuracy","light",21,"light",2,TRUE,1.59,FALSE
"kr",9,5,27,"accuracy","dark",10,"dark",1,TRUE,0.739,FALSE
"kr",9,5,28,"accuracy","light",26,"light",2,TRUE,0.649,FALSE
"kr",9,5,29,"accuracy","light",13,"dark",1,FALSE,1.072,FALSE
"kr",9,5,30,"accuracy","dark",9,"dark",1,TRUE,0.925,FALSE
"kr",9,5,31,"accuracy","light",30,"light",2,TRUE,0.413,FALSE
"kr",9,5,32,"accuracy","light",15,"dark",1,FALSE,0.689,FALSE
"kr",9,5,33,"accuracy","dark",10,"dark",1,TRUE,0.428,FALSE
"kr",9,5,34,"accuracy","light",17,"light",2,TRUE,0.795,FALSE
"kr",9,5,35,"accuracy","dark",12,"dark",1,TRUE,0.605,FALSE
"kr",9,5,36,"accuracy","light",16,"light",2,TRUE,0.912,FALSE
"kr",9,5,37,"accuracy","dark",11,"dark",1,TRUE,0.605,FALSE
"kr",9,5,38,"accuracy","light",23,"light",2,TRUE,0.565,FALSE
"kr",9,5,39,"accuracy","light",14,"dark",1,FALSE,0.59,FALSE
"kr",9,5,40,"accuracy","light",13,"dark",1,FALSE,2.136,FALSE
"kr",9,5,41,"accuracy","dark",9,"dark",1,TRUE,0.443,FALSE
"kr",9,5,42,"accuracy","dark",11,"dark",1,TRUE,0.453,FALSE
"kr",9,5,43,"accuracy","dark",10,"dark",1,TRUE,0.635,FALSE
"kr",9,5,44,"accuracy","light",19,"light",2,TRUE,1.576,FALSE
"kr",9,5,45,"accuracy","light",25,"light",2,TRUE,0.469,FALSE
"kr",9,5,46,"accuracy","dark",9,"dark",1,TRUE,0.61,FALSE
"kr",9,5,47,"accuracy","light",16,"light",2,TRUE,1.672,FALSE
"kr",9,5,48,"accuracy","light",22,"light",2,TRUE,0.884,FALSE
"kr",9,5,49,"accuracy","dark",16,"dark",1,TRUE,0.705,FALSE
"kr",9,5,50,"accuracy","light",25,"light",2,TRUE,0.448,FALSE
"kr",9,5,51,"accuracy","dark",6,"dark",1,TRUE,0.64,FALSE
"kr",9,5,52,"accuracy","light",20,"light",2,TRUE,0.664,FALSE
"kr",9,5,53,"accuracy","dark",10,"dark",1,TRUE,0.591,FALSE
"kr",9,5,54,"accuracy","light",18,"light",2,TRUE,0.73,FALSE
"kr",9,5,55,"accuracy","dark",6,"dark",1,TRUE,0.608,FALSE
"kr",9,5,56,"accuracy","light",11,"dark",1,FALSE,1.232,FALSE
"kr",9,5,57,"accuracy","light",20,"light",2,TRUE,0.489,FALSE
"kr",9,5,58,"accuracy","dark",14,"dark",1,TRUE,0.607,FALSE
"kr",9,5,59,"accuracy","light",16,"light",2,TRUE,1.708,FALSE
"kr",9,5,60,"accuracy","dark",13,"light",2,FALSE,2.211,FALSE
"kr",9,5,61,"accuracy","light",19,"light",2,TRUE,0.428,FALSE
"kr",9,5,62,"accuracy","light",14,"dark",1,FALSE,1.155,FALSE
"kr",9,5,63,"accuracy","light",23,"light",2,TRUE,0.39,FALSE
